Customer ID,Recency,Frequency,Monetary,Tenure,Target_6M_Spend
14049.0,8,11,10615.77,425,2623.26
14051.0,21,25,12657.09,544,7813.71
14052.0,198,1,255.45,198,225.36
14053.0,205,2,312.05,294,260.25
14055.0,385,2,795.3199999999999,531,725.6400000000001
14056.0,5,10,3301.98,92,4487.65
14057.0,7,13,4867.41,544,3541.43
14058.0,270,2,469.19,338,0.0
14059.0,74,1,183.6,74,0.0
14060.0,13,21,6335.76,446,2885.84
14061.0,315,3,917.4300000000001,546,0.0
14062.0,47,18,19973.98,537,5630.22
14063.0,246,9,22710.2,539,0.0
14064.0,19,13,2820.84,495,511.58
14065.0,197,3,891.02,239,0.0
14066.0,74,1,152.55,74,0.0
14068.0,128,4,1528.3700000000001,485,0.0
14069.0,322,2,230.06,369,0.0
14070.0,492,1,326.55,492,0.0
14071.0,68,2,356.81,72,927.43
14072.0,474,1,390.85,474,0.0
14074.0,431,1,219.4,431,0.0
14075.0,69,4,1100.53,349,317.56
14077.0,33,3,315.27,203,299.81
14078.0,21,7,1227.24,429,465.39
14079.0,490,1,243.63,490,375.1
14080.0,221,4,1070.08,545,45.599999999999994
14081.0,110,10,5370.1,537,0.0
14082.0,172,2,413.36,200,0.0
14083.0,7,7,878.3,529,59.45
14084.0,320,1,150.5,320,0.0
14085.0,6,25,8468.84,539,1005.14
14086.0,270,1,39.95,270,0.0
14087.0,212,2,651.8,543,0.0
14088.0,130,4,21089.9,229,42946.9
14090.0,132,1,76.32000000000001,132,0.0
14091.0,462,2,9530.08,506,0.0
14092.0,4,16,4950.01,531,1924.98
14094.0,247,1,335.22,247,0.0
14095.0,530,1,2.95,530,0.0
14097.0,289,2,422.86,453,0.0
14099.0,26,14,3983.0,537,1782.71
14101.0,5,11,8144.53,429,1817.4
14104.0,197,3,555.37,368,216.21
14105.0,47,5,5988.83,529,0.0
14106.0,545,1,214.8,545,0.0
14107.0,28,8,3649.15,538,1228.15
14108.0,539,2,447.05,546,597.91
14110.0,28,23,9006.32,546,3656.19
14111.0,49,1,94.2,49,598.65
14112.0,11,9,4071.94,462,1762.65
14113.0,162,13,5685.6900000000005,539,935.02
14114.0,81,7,1364.09,414,0.0
14115.0,309,2,622.67,474,0.0
14118.0,236,1,458.45,236,0.0
14119.0,183,2,183.37,526,0.0
14122.0,214,3,362.42,545,0.0
14123.0,541,1,436.18,541,0.0
14126.0,252,1,466.33,252,643.6300000000001
14127.0,64,5,1642.6000000000001,233,257.48
14128.0,63,2,592.25,359,331.96
14129.0,68,5,1826.3799999999999,387,612.38
14130.0,127,4,1882.67,536,0.0
14131.0,456,1,187.87,456,0.0
14133.0,123,2,623.5,541,287.64
14134.0,190,15,11123.35,537,0.0
14135.0,28,17,7074.87,545,2126.15
14136.0,208,5,1570.81,539,0.0
14137.0,503,1,332.7,503,0.0
14139.0,298,3,670.98,350,415.82
14142.0,181,2,983.15,454,0.0
14144.0,294,1,30.6,294,0.0
14145.0,25,4,4986.45,418,2613.6
14146.0,62,9,7163.03,503,1062.11
14147.0,93,8,2289.6,448,300.6
14148.0,41,2,466.29,222,0.0
14149.0,28,1,446.62,28,0.0
14150.0,167,1,306.18,167,352.46
14151.0,481,2,679.45,524,0.0
14152.0,42,6,1690.56,467,306.78000000000003
14153.0,291,1,233.39999999999998,291,0.0
14154.0,47,8,6460.7,503,0.0
14155.0,74,1,118.75,74,0.0
14156.0,15,119,240473.97,546,73472.4
14157.0,93,4,847.07,454,155.71
14159.0,64,11,3897.09,544,4040.92
14160.0,418,7,8421.47,506,0.0
14161.0,23,7,3318.88,534,0.0
14162.0,100,1,177.68,100,111.68
14163.0,7,3,898.5,270,1696.12
14165.0,83,1,122.53999999999999,83,0.0
14166.0,313,2,256.85,434,0.0
14167.0,71,6,980.65,489,315.84
14168.0,228,2,370.45,372,0.0
14169.0,238,2,624.4300000000001,252,0.0
14170.0,183,3,597.33,203,0.0
14171.0,538,1,135.0,538,363.79
14172.0,413,3,402.72,450,0.0
14173.0,27,3,249.2,538,336.8
14175.0,137,6,4779.16,435,2899.7200000000003
14176.0,105,5,916.01,189,0.0
14177.0,189,9,1669.93,459,559.41
14180.0,13,23,4855.2,356,1464.05
14181.0,218,2,310.55,370,0.0
14182.0,251,4,678.77,404,0.0
14183.0,219,2,286.29,289,0.0
14185.0,139,1,197.65,139,0.0
14186.0,235,5,1550.6299999999999,452,0.0
14187.0,281,1,123.5,281,0.0
14188.0,22,2,760.9,118,1293.46
14189.0,8,9,3316.38,196,2196.45
14190.0,474,1,79.9,474,0.0
14191.0,7,4,562.0,536,3829.54
14192.0,196,1,293.74,196,0.0
14193.0,77,2,779.34,204,430.85
14194.0,4,22,10728.94,510,7457.55
14195.0,9,6,2615.6,442,0.0
14197.0,218,1,390.05,218,0.0
14198.0,47,6,1051.63,511,518.1
14199.0,26,4,1091.7,338,0.0
14200.0,425,1,379.2,425,0.0
14201.0,23,6,810.36,396,383.18
14202.0,189,3,847.76,432,0.0
14203.0,205,1,339.34,205,0.0
14204.0,230,3,901.9300000000001,545,0.0
14205.0,72,8,2170.4,450,243.8
14206.0,47,3,1185.01,210,0.0
14207.0,495,1,157.8,495,0.0
14208.0,359,1,415.31,359,151.74
14209.0,21,12,4002.9900000000002,494,990.28
14210.0,5,15,5555.33,510,306.19
14211.0,15,14,3071.08,538,1331.21
14212.0,253,1,1119.66,253,1070.48
14213.0,212,1,1192.2,212,0.0
14214.0,85,1,638.65,85,365.73
14215.0,123,6,2548.7200000000003,539,867.61
14216.0,222,1,310.74,222,1252.74
14217.0,15,13,2235.8,335,1086.6100000000001
14219.0,217,2,543.89,301,0.0
14220.0,55,4,1515.0,377,0.0
14221.0,14,10,3948.67,420,2568.82
14223.0,72,1,304.9,72,686.23
14224.0,23,7,1343.1,352,554.8000000000001
14225.0,242,4,2037.02,504,0.0
14226.0,18,3,2479.74,249,522.7900000000001
14227.0,4,12,5417.27,477,951.44
14228.0,245,3,745.5,354,0.0
14229.0,99,6,1808.97,279,785.0699999999999
14230.0,243,3,979.8000000000001,356,0.0
14231.0,40,3,927.86,258,307.76
14232.0,72,1,693.18,72,1354.89
14233.0,19,6,2400.65,452,503.62
14235.0,34,6,2837.68,427,1880.31
14236.0,180,4,1443.08,313,301.56
14237.0,181,2,632.14,398,0.0
14238.0,134,3,434.23,542,0.0
14239.0,8,16,3177.36,542,1085.81
14240.0,33,2,584.0,231,663.49
14241.0,504,1,120.0,504,213.70000000000002
14242.0,42,2,280.55,133,0.0
14243.0,53,12,6355.35,284,968.28
14244.0,468,1,366.41999999999996,468,0.0
14245.0,27,2,1693.45,71,0.0
14246.0,53,1,449.64,53,1024.42
14247.0,86,5,772.66,359,0.0
14248.0,126,3,1032.95,323,0.0
14249.0,218,12,5625.461,487,0.0
14252.0,189,1,350.99,189,0.0
14253.0,301,2,363.40000000000003,431,0.0
14254.0,240,1,601.03,240,0.0
14255.0,354,1,1000.63,354,0.0
14256.0,68,5,2473.9900000000002,502,0.0
14257.0,126,5,3474.87,456,2479.58
14258.0,7,22,26989.18,543,5062.16
14260.0,279,3,824.28,356,0.0
14262.0,48,1,240.0,48,2073.53
14263.0,231,1,322.93,231,0.0
14264.0,53,5,1299.09,419,218.27
14265.0,272,2,843.17,420,530.18
14266.0,236,1,40.56,236,0.0
14267.0,68,2,836.36,68,679.88
14268.0,278,1,354.85,278,0.0
14269.0,247,1,295.73,247,0.0
14270.0,139,1,492.65000000000003,139,0.0
14271.0,33,2,219.13,217,0.0
14272.0,62,3,614.9399999999999,390,305.87
14273.0,25,2,218.7,50,341.27
14274.0,494,1,256.6,494,0.0
14275.0,203,6,1189.3799999999999,415,0.0
14276.0,97,5,1324.1399999999999,468,778.54
14277.0,20,7,14647.039999999999,534,2578.77
14278.0,217,1,205.83,217,0.0
14279.0,328,2,191.86,489,0.0
14280.0,4,1,134.04,4,0.0
14281.0,216,1,245.15,216,0.0
14282.0,11,15,5929.5,470,1562.46
14283.0,271,4,628.4399999999999,377,0.0
14284.0,461,1,704.4,461,595.25
14285.0,321,4,1374.41,539,1910.01
14286.0,50,5,5901.09,543,2578.67
14287.0,6,2,83.28,6,0.0
14288.0,21,1,426.6,21,0.0
14289.0,7,3,594.22,97,238.56
14290.0,169,4,2979.4700000000003,539,1537.09
14291.0,18,15,5634.3099999999995,538,1712.1
14292.0,12,9,5479.53,438,3333.4
14293.0,113,7,2729.39,537,231.39000000000001
14294.0,215,1,375.34000000000003,215,0.0
14295.0,246,4,2196.71,539,166.20000000000002
14296.0,229,2,456.4,382,0.0
14297.0,82,1,232.6,82,1072.73
14298.0,27,64,66475.82,536,24081.07
14299.0,126,22,12099.81,545,2110.16
14301.0,224,3,1352.04,474,640.14
14302.0,238,3,742.9000000000001,545,0.0
14303.0,215,2,277.94,242,0.0
14304.0,30,3,1725.01,378,0.0
14306.0,186,4,1058.0800000000002,485,2093.32
14307.0,27,7,3770.29,540,1300.74
14308.0,357,2,1147.02,357,0.0
14309.0,42,6,2364.16,358,1026.78
14310.0,240,1,492.1,240,0.0
14311.0,50,2,516.45,375,0.0
14312.0,81,8,2072.72,312,1017.5699999999999
14314.0,238,1,109.8,238,120.0
14315.0,74,3,1247.09,442,1950.73
14316.0,230,5,1370.34,438,0.0
14318.0,268,1,158.02,268,0.0
14319.0,232,1,494.85,232,0.0
14320.0,14,5,1346.75,495,0.0
14321.0,141,3,1014.13,281,1203.93
14322.0,237,4,474.1,467,0.0
14323.0,46,1,299.82,46,305.24
14324.0,217,2,701.61,501,0.0
14325.0,377,1,245.48000000000002,377,0.0
14326.0,50,3,940.98,340,0.0
14327.0,190,5,1583.28,508,311.65
14328.0,246,1,445.05,246,0.0
14329.0,81,10,7037.9800000000005,531,2889.24
14330.0,431,1,200.63,431,0.0
14332.0,189,2,1077.2,224,866.3100000000001
14334.0,11,9,3444.5,376,873.98
14336.0,6,3,1114.3899999999999,84,500.52000000000004
14338.0,4,2,919.85,344,8.25
14339.0,50,2,620.27,236,0.0
14340.0,26,1,134.7,26,0.0
14341.0,23,14,2988.19,546,1479.13
14342.0,18,3,559.48,280,358.96
14343.0,229,4,1088.91,498,0.0
14344.0,14,18,3089.65,434,244.05
14346.0,105,4,1556.61,305,759.14
14347.0,544,1,82.60000000000001,544,0.0
14348.0,68,1,409.57,68,0.0
14350.0,82,3,972.03,238,0.0
14352.0,42,2,845.32,81,233.64000000000001
14353.0,23,3,376.5,239,0.0
14355.0,173,3,1014.45,435,0.0
14358.0,197,2,400.06,236,0.0
14361.0,386,1,214.70999999999998,386,0.0
14363.0,210,2,227.47000000000003,259,0.0
14364.0,8,2,1117.2,19,2600.15
14365.0,202,2,634.68,489,0.0
14366.0,333,1,136.0,333,0.0
14367.0,20,6,2829.11,84,5798.88
14368.0,127,1,155.0,127,0.0
14369.0,450,2,469.13,469,0.0
14370.0,258,6,1175.78,484,0.0
14371.0,103,1,100.5,103,0.0
14372.0,251,2,860.08,407,0.0
14373.0,166,1,76.55,166,0.0
14374.0,349,1,108.0,349,0.0
14375.0,258,2,875.31,349,257.68
14376.0,491,1,215.46,491,0.0
14377.0,70,1,314.6,70,302.45
14378.0,429,1,131.25,429,0.0
14379.0,103,3,1031.79,288,237.12
14380.0,490,1,48.96,490,0.0
14381.0,259,1,428.66,259,202.68
14382.0,198,1,620.73,198,626.07
14384.0,308,1,58.5,308,0.0
14386.0,104,1,142.4,104,0.0
14388.0,11,11,4661.35,496,2039.65
14389.0,232,3,854.55,398,1043.46
14390.0,19,7,2783.09,233,3616.7400000000002
14391.0,384,1,135.6,384,0.0
14392.0,240,1,266.4,240,0.0
14393.0,26,1,67.95,26,0.0
14394.0,372,1,93.8,372,0.0
14395.0,30,16,6326.24,408,1322.78
14396.0,179,6,1744.29,545,377.64
14397.0,6,2,242.24,21,1941.52
14398.0,209,2,707.79,335,0.0
14399.0,202,8,2113.16,482,0.0
14400.0,216,2,1157.77,439,574.7
14401.0,123,11,3296.54,533,3145.58
14402.0,460,1,285.6,460,0.0
14403.0,25,4,1380.71,447,499.8
14404.0,67,10,2148.37,527,750.74
14405.0,194,1,195.0,194,0.0
14407.0,13,2,1002.6800000000001,84,1155.05
14408.0,46,6,2208.88,540,1900.89
14409.0,126,6,2362.7400000000002,375,1393.3500000000001
14410.0,14,8,2324.87,245,326.27
14411.0,118,1,1063.0,118,0.0
14412.0,232,1,656.16,232,770.03
14413.0,170,4,770.37,497,0.0
14414.0,166,2,1119.55,182,1279.78
14415.0,6,15,8590.57,531,2405.08
14417.0,195,1,604.2,195,0.0
14419.0,60,3,510.41,190,750.5
14420.0,204,3,1251.65,499,387.52
14421.0,19,5,2111.44,499,357.93
14422.0,75,14,6409.1900000000005,530,3480.32
14423.0,26,3,916.61,502,0.0
14425.0,242,3,661.39,545,0.0
14426.0,84,10,8741.85,453,2986.09
14427.0,302,2,900.1800000000001,439,363.34000000000003
14428.0,47,2,330.62,133,712.35
14429.0,211,1,516.28,211,0.0
14430.0,319,3,1220.9,415,0.0
14431.0,110,4,2614.2,495,0.0
14433.0,273,1,289.6,273,0.0
14435.0,309,1,90.42,309,0.0
14436.0,361,1,182.64,361,89.06
14437.0,173,5,958.84,391,0.0
14438.0,114,1,131.9,114,0.0
14439.0,127,5,9443.04,495,0.0
14440.0,124,10,5466.76,545,554.72
14441.0,63,8,3255.64,498,1050.35
14442.0,12,7,5367.02,498,0.0
14443.0,118,3,1574.67,187,811.8
14444.0,264,1,132.04,264,0.0
14445.0,263,1,221.65,263,0.0
14446.0,54,2,504.77,194,539.45
14447.0,4,3,1149.53,208,562.2
14448.0,172,1,102.35000000000001,172,273.0
14449.0,54,6,1977.0,244,505.8
14450.0,51,6,914.64,418,213.8
14451.0,2,11,3006.18,499,302.59000000000003
14452.0,203,2,401.15,329,264.44
14454.0,184,5,977.3000000000001,541,0.0
14455.0,240,4,628.21,303,0.0
14457.0,118,1,113.64,118,0.0
14458.0,188,1,237.42,188,0.0
14459.0,459,1,3537.821,459,1837.92
14460.0,118,7,689.16,532,404.34
14461.0,69,11,5386.67,498,1326.83
14462.0,21,7,1222.19,240,1047.82
14463.0,13,2,372.87,307,413.7
14464.0,376,2,111.0,435,0.0
14465.0,54,11,3946.03,509,0.0
14466.0,88,9,3410.15,534,1236.75
14467.0,120,9,1753.93,545,467.06
14468.0,541,1,204.24,541,0.0
14469.0,224,4,2112.21,487,0.0
14470.0,95,2,548.49,238,163.55
14471.0,399,2,400.95,540,0.0
14472.0,65,5,1619.56,497,608.66
14473.0,90,1,85.0,90,149.34
14474.0,387,1,730.42,387,547.66
14475.0,112,2,531.85,216,619.3000000000001
14476.0,65,1,215.7,65,0.0
14477.0,105,4,825.0,512,1144.6
14478.0,190,4,1276.66,546,0.0
14479.0,61,4,1299.11,541,0.0
14480.0,210,3,1020.47,526,279.05
14481.0,95,4,1977.84,485,333.65
14482.0,47,7,2527.86,278,1830.05
14483.0,89,2,257.1,544,0.0
14484.0,209,3,749.0600000000001,530,321.92
14486.0,319,2,175.5,361,0.0
14487.0,176,2,382.38,187,1071.23
14489.0,15,4,1574.93,420,0.0
14490.0,214,2,1273.47,236,0.0
14491.0,180,1,254.4,180,213.73
14492.0,238,7,1921.91,427,0.0
14493.0,198,5,2746.91,449,1867.54
14494.0,209,2,261.9,539,139.56
14495.0,467,1,51.0,467,123.8
14496.0,119,7,2668.23,441,0.0
14497.0,117,2,697.0600000000001,481,0.0
14498.0,169,6,2120.17,358,1791.1
14499.0,86,5,1449.67,277,689.3
14501.0,127,1,66.93,127,184.28
14502.0,42,6,1070.23,121,1400.44
14504.0,51,3,542.71,86,130.55
14505.0,12,16,9288.960000000001,538,2712.88
14506.0,91,4,1845.3600000000001,407,1445.31
14507.0,23,8,2516.56,537,767.87
14508.0,184,3,598.52,348,276.42
14509.0,342,1,110.95,342,0.0
14510.0,183,3,1007.28,244,0.0
14512.0,40,6,1074.51,540,148.95999999999998
14513.0,14,5,649.77,376,138.24
14514.0,9,8,3946.7400000000002,534,652.24
14515.0,26,7,2072.57,358,1676.69
14516.0,324,1,163.92,324,0.0
14519.0,491,2,206.09,536,0.0
14520.0,98,1,165.0,98,0.0
14521.0,299,1,199.45000000000002,299,0.0
14522.0,6,5,1062.71,492,695.91
14524.0,44,8,1843.6100000000001,224,1090.1
14525.0,43,12,5158.3099999999995,534,3082.33
14526.0,197,1,262.4,197,0.0
14527.0,7,93,22636.56,545,4523.79
14530.0,70,12,4418.4,495,1779.0
14531.0,287,1,376.34,287,0.0
14532.0,44,11,3859.1800000000003,506,0.0
14533.0,160,5,1950.15,418,1516.22
14534.0,7,16,3541.29,442,2599.0
14535.0,56,7,4020.51,461,2010.22
14536.0,67,1,171.8,67,0.0
14537.0,431,1,285.84,431,355.56
14538.0,64,4,1089.0900000000001,491,281.75
14540.0,117,9,2994.98,540,800.36
14541.0,22,12,2051.78,509,447.9
14543.0,22,31,13498.24,546,1408.53
14544.0,169,2,2079.9,278,902.53
14545.0,482,1,349.25,482,0.0
14546.0,9,8,3494.69,541,1203.22
14548.0,125,8,2301.09,541,326.4
14549.0,119,4,916.5500000000001,545,0.0
14550.0,196,2,587.69,291,765.62
14551.0,12,6,819.24,489,60.8
14552.0,188,2,346.21,400,165.07
14553.0,26,6,1294.59,317,546.95
14555.0,110,5,2189.43,529,126.2
14556.0,404,3,835.34,496,0.0
14558.0,462,3,655.5,539,0.0
14559.0,198,1,75.6,198,0.0
14560.0,4,31,5108.26,545,964.97
14562.0,40,11,2570.73,478,3835.35
14563.0,317,2,679.44,400,0.0
14564.0,242,2,2605.62,543,0.0
14565.0,13,3,2637.65,281,1221.57
14566.0,225,3,2660.0,341,1432.0
14568.0,243,1,919.7,243,0.0
14569.0,260,3,371.59,411,0.0
14570.0,88,3,613.75,251,0.0
14571.0,233,1,161.65,233,0.0
14572.0,62,7,3860.27,429,1619.8600000000001
14573.0,8,11,2346.9,508,274.52
14574.0,540,1,143.70000000000002,540,0.0
14575.0,296,1,460.71,296,0.0
14576.0,180,1,70.80000000000001,180,0.0
14577.0,40,5,982.5500000000001,536,391.7
14579.0,240,1,105.56,240,0.0
14580.0,326,1,14.85,326,0.0
14581.0,352,1,295.2,352,138.6
14583.0,13,4,902.99,429,613.13
14584.0,5,6,1180.45,468,567.46
14585.0,190,4,986.22,224,157.05
14586.0,84,1,237.35999999999999,84,0.0
14587.0,21,7,1280.33,139,320.81
14588.0,386,1,135.39,386,0.0
14589.0,179,1,79.5,179,0.0
14590.0,232,20,3006.62,540,0.0
14591.0,21,1,250.22,21,1196.92
14593.0,6,11,3433.61,538,278.4
14594.0,181,1,510.0,181,0.0
14595.0,121,3,587.65,496,1576.8
14596.0,434,1,229.47,434,0.0
14597.0,187,4,1318.39,245,883.15
14598.0,377,1,162.07,377,221.97
14599.0,198,2,474.54,317,0.0
14600.0,113,2,865.17,201,0.0
14602.0,464,1,205.36,464,0.0
14603.0,82,1,660.0,82,0.0
14604.0,441,1,143.85999999999999,441,0.0
14605.0,182,4,937.16,539,0.0
14606.0,2,147,25486.17,544,5019.18
14607.0,69,9,8063.13,532,16074.5
14608.0,170,8,1771.79,541,1073.6
14609.0,104,7,1028.6399999999999,476,457.56
14610.0,203,2,24.35,322,0.0
14611.0,251,2,604.3299999999999,406,0.0
14612.0,223,1,877.7,223,0.0
14613.0,488,1,76.32000000000001,488,0.0
14614.0,194,1,295.13,194,0.0
14615.0,202,5,951.76,356,0.0
14616.0,50,5,527.78,356,0.0
14617.0,210,2,190.47,223,0.0
14618.0,145,5,1000.6800000000001,354,341.64
14619.0,53,2,1291.24,349,0.0
14620.0,13,2,412.78000000000003,91,0.0
14621.0,166,5,1517.91,491,1179.8
14623.0,43,6,1363.01,410,696.57
14624.0,223,4,588.22,412,225.85
14625.0,4,11,4497.88,531,0.0
14626.0,41,8,3206.55,537,2204.37
14627.0,187,1,462.75,187,0.0
14628.0,50,4,1657.6200000000001,491,340.38
14630.0,292,1,338.65,292,0.0
14631.0,43,5,1648.79,295,376.90000000000003
14632.0,70,1,114.56,70,0.0
14633.0,74,1,344.90000000000003,74,0.0
14634.0,245,4,2124.46,349,0.0
14635.0,261,1,215.22,261,0.0
14636.0,76,1,300.19,76,309.66
14637.0,485,1,106.67999999999999,485,0.0
14639.0,99,5,3229.6,469,1749.36
14640.0,35,5,1955.43,494,1711.63
14643.0,166,4,1344.02,536,335.87
14644.0,106,6,1604.46,544,643.26
14645.0,83,2,519.9,442,356.99
14646.0,5,103,359109.62,545,157764.88
14647.0,9,2,519.97,331,0.0
14648.0,224,15,4546.86,537,0.0
14649.0,20,7,2942.24,496,319.08
14650.0,397,1,62.5,397,0.0
14651.0,19,8,1795.84,439,238.28
14653.0,146,6,2011.8,545,1199.71
14654.0,546,1,246.86,546,0.0
14655.0,30,4,2756.84,404,758.76
14656.0,91,4,656.71,411,157.94
14657.0,90,4,1137.05,243,323.82
14659.0,25,4,1165.1299999999999,123,1215.4
14662.0,42,6,1170.02,544,246.31
14663.0,238,2,490.6,238,0.0
14665.0,104,5,1645.6100000000001,400,1104.04
14667.0,22,40,16639.75,545,5287.39
14668.0,253,1,111.63,253,0.0
14669.0,49,7,3243.93,545,0.0
14670.0,88,3,602.0,540,0.0
14671.0,357,2,1127.45,376,0.0
14672.0,42,4,1113.14,488,0.0
14673.0,175,3,2047.9,217,996.14
14674.0,317,1,173.66,317,0.0
14675.0,196,1,462.15,196,604.75
14676.0,15,9,6957.07,447,1399.72
14677.0,400,1,184.91,400,0.0
14678.0,387,1,403.39,387,0.0
14679.0,189,3,1289.44,539,0.0
14680.0,6,51,43192.54,543,14220.23
14681.0,19,4,770.1500000000001,461,105.0
14682.0,9,5,1483.6100000000001,480,31.200000000000003
14683.0,396,1,146.56,396,0.0
14684.0,23,3,751.53,198,717.02
14685.0,384,8,4619.79,534,0.0
14686.0,222,5,885.83,467,0.0
14687.0,208,2,773.6800000000001,359,628.38
14688.0,6,17,4870.38,264,2183.32
14689.0,16,1,112.80000000000001,16,0.0
14690.0,200,2,422.63,218,371.7
14691.0,20,1,439.6,20,1674.73
14692.0,43,11,1633.84,425,111.25
14693.0,72,7,1165.3600000000001,333,0.0
14694.0,425,1,244.31,425,0.0
14695.0,327,3,1620.07,540,0.0
14696.0,50,4,1561.55,229,905.81
14697.0,26,2,188.61,26,0.0
14699.0,22,4,702.6,333,0.0
14700.0,46,3,1602.51,293,1513.75
14701.0,55,11,3763.4700000000003,492,798.62
14702.0,89,18,4684.2300000000005,537,1740.41
14704.0,232,2,266.66,432,1546.91
14705.0,6,1,179.0,6,0.0
14706.0,426,1,390.69,426,0.0
14707.0,243,2,139.2,384,0.0
14708.0,176,3,1504.97,263,282.12
14709.0,23,16,5575.43,542,3310.9
14710.0,187,9,1316.46,544,606.13
14711.0,9,5,1443.84,70,1424.96
14712.0,226,1,411.0,226,917.07
14713.0,26,16,3954.54,544,1464.33
14714.0,215,3,746.05,495,160.19
14715.0,106,6,1220.52,497,619.9300000000001
14716.0,252,1,235.77,252,329.68
14717.0,541,1,81.3,541,0.0
14718.0,218,1,226.42,218,0.0
14719.0,57,1,223.46,57,972.25
14721.0,187,1,115.77,187,0.0
14722.0,285,2,325.45,294,187.92
14723.0,166,8,1405.76,543,687.3000000000001
14724.0,398,1,345.25,398,0.0
14725.0,202,3,597.16,342,718.08
14726.0,462,1,124.75,462,0.0
14727.0,82,3,467.93,354,0.0
14728.0,221,1,190.58,221,0.0
14729.0,181,3,907.38,433,0.0
14730.0,40,3,555.6,84,1204.53
14731.0,13,2,251.01999999999998,20,129.0
14732.0,28,14,3795.06,538,1257.9
14733.0,12,11,14506.64,210,1678.3300000000002
14734.0,233,4,1056.42,359,0.0
14735.0,4,41,8729.880000000001,543,2952.84
14736.0,293,2,401.08,293,0.0
14737.0,161,2,2823.62,208,647.75
14738.0,7,6,1033.14,540,788.76
14739.0,27,21,9692.84,545,2059.7
14740.0,5,11,4161.06,460,0.0
14741.0,169,3,992.55,225,905.04
14742.0,243,1,579.85,243,0.0
14743.0,400,1,50.48,400,0.0
14744.0,105,12,3713.13,378,171.95
14745.0,93,8,1592.15,445,979.66
14746.0,214,4,593.5,231,0.0
14747.0,57,1,328.2,57,0.0
14748.0,20,8,2507.7,453,644.62
14749.0,287,1,310.15,287,0.0
14750.0,544,1,112.03,544,0.0
14751.0,492,2,126.45,534,0.0
14753.0,268,1,306.36,268,563.15
14754.0,103,5,1140.7,498,409.78000000000003
14755.0,15,18,6824.78,544,3147.77
14756.0,190,2,1914.8,232,738.96
14758.0,13,6,2587.85,418,277.12
14759.0,40,1,572.25,40,298.6
14760.0,105,1,89.2,105,0.0
14761.0,142,2,289.52,252,158.4
14762.0,71,2,417.57,434,0.0
14766.0,21,8,5248.97,359,884.64
14767.0,282,1,382.81,282,0.0
14769.0,9,13,10934.48,531,4495.43
14770.0,40,8,3637.64,460,0.0
14771.0,429,2,594.62,544,0.0
14773.0,400,1,140.55,400,0.0
14774.0,336,1,241.45,336,0.0
14775.0,180,1,813.12,180,605.34
14776.0,26,7,2244.6,254,1463.7
14777.0,211,1,307.56,211,0.0
14778.0,116,1,334.05,116,396.81
14779.0,88,3,386.15,131,0.0
14782.0,127,1,200.10000000000002,127,0.0
14783.0,467,1,307.3,467,0.0
14784.0,131,2,274.62,197,175.31
14786.0,358,1,90.96,358,0.0
14787.0,279,1,110.65,279,0.0
14788.0,404,1,476.88,404,368.45
14790.0,61,7,1933.72,536,592.9
14791.0,414,1,303.63,414,0.0
14793.0,343,1,396.91,343,228.99
14794.0,11,7,1313.53,295,435.51
14796.0,25,19,6345.9,533,4116.51
14797.0,315,1,300.31,315,0.0
14798.0,118,6,626.25,456,98.06
14799.0,545,1,180.45,545,157.7
14800.0,28,11,6630.18,243,1144.14
14802.0,246,2,1502.98,246,0.0
14803.0,83,2,730.7900000000001,100,114.76
14805.0,121,4,659.24,429,445.4
14806.0,247,1,110.04,247,193.39000000000001
14807.0,198,2,519.29,457,0.0
14809.0,429,2,686.76,429,0.0
14810.0,6,10,1727.84,237,809.18
14811.0,195,1,170.5,195,0.0
14812.0,406,1,185.8,406,0.0
14813.0,177,4,1090.8700000000001,418,0.0
14814.0,389,1,160.46,389,0.0
14816.0,5,1,271.85,5,0.0
14817.0,8,7,3959.86,435,0.0
14818.0,61,4,630.86,455,539.55
14819.0,0,3,282.81,526,187.35
14820.0,188,5,767.47,485,507.29
14821.0,174,7,1286.45,484,0.0
14822.0,293,1,157.7,293,0.0
14823.0,2,2,210.65,2,110.78
14824.0,187,6,2895.2,445,1127.71
14825.0,12,17,3724.04,420,1099.95
14826.0,389,2,385.2,503,0.0
14828.0,4,13,9839.460000000001,540,0.0
14829.0,168,5,1380.6200000000001,244,312.21999999999997
14831.0,488,3,1676.57,545,0.0
14832.0,438,1,322.69,438,0.0
14833.0,306,1,94.8,306,0.0
14834.0,48,2,729.55,215,1476.61
14835.0,336,2,297.0,425,0.0
14837.0,9,6,2303.08,492,1157.24
14838.0,231,2,773.6700000000001,544,0.0
14839.0,226,3,915.28,512,0.0
14840.0,75,2,362.71,347,0.0
14841.0,82,11,5649.09,545,1513.91
14842.0,116,1,310.0,116,2514.69
14843.0,244,1,211.79999999999998,244,0.0
14844.0,49,7,4387.17,414,2315.26
14845.0,407,1,150.0,407,0.0
14846.0,235,1,437.4,235,0.0
14847.0,215,2,1039.55,372,309.4
14848.0,212,1,310.56,212,0.0
14849.0,21,28,10245.82,506,5517.63
14850.0,119,7,1794.01,376,0.0
14851.0,64,2,524.19,438,305.22
14852.0,60,13,3800.89,452,2346.29
14853.0,19,4,1115.57,413,261.3
14854.0,35,7,2754.36,494,1568.5
14855.0,282,5,5874.65,418,645.65
14857.0,250,5,2478.731,442,1173.12
